"","Authors","Title","Abstract"
"488","Carvell C.; Meek W.R.; Pywell R.F.; Goulson D.; Nowakowski M.","Comparing the efficacy of agri-environment schemes to enhance bumble bee abundance and diversity on arable field margins","1. Declines in abundance and diversity of bumble bees (Bombus spp.) in Europe have been linked to agricultural intensification and the resulting loss of suitable foraging and nesting habitats. Environmental Stewardship (ES) is a new scheme in England offering the opportunity to restore habitats of value for these important pollinators to agricultural land. Scientific evaluation of the options prescribed within the scheme is essential to ensure that their objectives are met and that the benefits can be realized by the full bumble bee species assemblage. 2. We compared the efficacy of different ES options for field margins on arable land in enhancing the abundance and diversity of flowering resources and foraging bumble bees. Our study was conducted over 3 years using a multisite experiment. 3. Overall, uncropped margins sown with mixtures containing nectar and pollen-producing plants were more effective in providing bumble bee forage than margins sown with a grass mix, allowed to regenerate naturally or managed as conservation headlands. 4. A mixture of agricultural legumes established quickly and attracted on average the highest total abundance and diversity of bumble bees, including the rare long-tongued species Bombus ruderatus and Bombus muscorum. However, marked differences were observed between species and sexes in their responses to field margin management over time. 5. A diverse mixture of native wildflowers attracted more of the shorter-tongued Bombus spp. and provided greater continuity of forage resources, especially early in the season. Allowing Cirsium spp. to flower on such margins also increased their attractiveness to male bumble bees. 6. Synthesis and applications. Our results suggest that the legume-based 'pollen and nectar flower mix', as prescribed under Entry Level Stewardship in England, can quickly provide a highly attractive forage resource for bumble bees, but that issues of seasonal flowering phenology and longevity of the mixture need to be addressed. Establishment of 'floristically enhanced margins' under Higher Level Stewardship will be important to provide diverse perennial communities of forage plants and to support a greater range of Bombus spp. and other pollinators. The population-level responses of bumble bees to introduced seed mixtures and other agri-environment options require further study in order to maximize the benefits of such schemes in intensively farmed landscapes. © 2006 The Authors."
"489","Naik G.; Jain S.K.","Efficiency and unbiasedness of Indian commodity futures markets","Commodity futures markets, which have been in existence since 1921 in India, are yet to develop fully as an efficient mechanism of risk management and price discovery. The results indicate that the performance of the Indian commodity futures markets is varied across the commodity exchanges. The results suggest that among all commodity futures markets, Ahmedabad castor seed futures market is an efficient and unbiased market, Hessian and turmeric futures markets are inefficient. In other futures markets, efficiency and unbiasedness varied during the maturity and also months prior to maturity. Futures markets of pepper, gur traded in Muzaffarnagar, castor seed traded in Mumbai and potato show efficiency in forward pricing in the months prior to the maturity. But their forward pricing ability is weak in the maturity month, which may be due to low volume of trading in the maturity month as inefficiency is more common in thin markets. A major reason for the poor performance of Indian futures market could be the lack of adequate participation of hedgers in these markets. The management of the exchanges and the Forward Markets Commission have to find ways to attract hedgers in order to improve the performance of these markets."
"490","Seefeldt S.S.; Stephens J.M.C.; Verkaaik M.L.; Rahman A.","Quantifying the impact of a weed in a perennial ryegrass-white clover pasture","Any plant not sown from seed is often labeled a weed in improved pastures of New Zealand. Most improved pastures are a mix of perennial ryegrass and white clover but generally are infested with broadleaf weeds. Changes in forage production due to individual weeds were determined using measurements of perennial ryegrass and white clover before and after dairy cattle, beef cattle, or sheep grazing under, near, and far from individual plants of six rosette-forming weed species throughout a growing season. The larger weeds, bull thistle and musk thistle, reduced the amount of forage utilized 42 and 72%, respectively, in beef cattle- and sheep-grazed hill-country pastures. Forage production under and near Canada thistle, hedge mustard, broadleaf plantain, and hairy buttercup in a dairy pasture was greater (136, 140, 178, and 450%, respectively) than in the control areas. Although the dairy pasture was grazed following recommended grazing procedures, our results indicate that this grazing system was not maximizing forage yield potentials of perennial ryegrass and white clover and that these weeds served as an indicator that the pasture was being overgrazed."
"491","Hernández Á.","Cherry removal by seed-dispersing mammals: Mutualism through commensal association with frugivorous birds","The consumption of Wild Cherries Prunus avium (L.) by frugivorous birds and mammals was studied in an area in northwest Spain in summer during July-August 2005, analysing in particular how the fruits were obtained by terrestrial seed-dispersing mammals. During the study cherries were practically the only ripe fleshy fruits available in the area. They were consumed by a variety of birds (16 species), with a very high mean rate of feeding visits (136 birds per hour for 10 trees, n = 4091 feeding visits). Most of these visits were by a priori seed-dispersing birds that usually swallow the fruits whole, in particular the Spotless Starling Sturnus unicolor Temminck, Blackbird Turdus merula L., Blackcap Sylvia atricapilla (L.), and Garden Warbler Sylvia borin (Boddaert). However, the large sizes of the cherries (10-17 mm) and the fact that they were often removed with the stalk attached hindered this to a great extent, especially in birds with small gape width (Sylvia warblers, with gape width <10 mm, accounted for 32% of the total feeding visits). Failure in handling the cherries and their falling to the ground was therefore common, as it was the alternative strategy of pecking the pulp without ingesting the large cherry seed. Most of the fallen cherries had been handled by birds (89% of 1241 cherries collected beneath eight trees), and 52% of the handled cherries still had the stalk attached. The cherries were frequently consumed by seed-dispersing mammals (1133 cherry seeds in 51 droppings of hedgehogs, mustelids and canids). More than 99% of the cherry seeds in mammal droppings were intact (potentially viable for germination). Considering their shoulder-heights (40 cm at the maximum) and the characteristics of the cherry trees (1.92 m mean distance from the ground to the lowest branch, n = 77 trees), seed-dispersing mammals were unlikely to have reached the branches directly from the ground without climbing. The non-climbing species (European Hedgehog Erinaceus europaeus (L.), Eurasian Badger Meles meles (L.), Red Fox Vulpes vulpes (L.) must have obtained all the fruits after they had fallen, and as a whole these species were precisely the main cherry dispersers among the mammals (94% of the total cherry seeds in mammal droppings). Western Polecats Mustela putorius (L.) and Beech Martens Martes foina (Erxleben) consumed cherries and could climb the trees to eat the fruit, and Stoats Mustela erminea (L.) did not consume cherries. Two conclusions in this study are relevant within the European context: 1) not all oversized fruits that often fall to the ground due to the action of seed-dispersing frugivorous birds are wasted, in terms of potential dispersal, and 2) non-climbing terrestrial seed-dispersing mammals can feed on the fruits that have fallen from shrubs and trees not necessarily after post-ripening natural abscission."
"492","Bar E.E.; Chaudhry A.; Lin A.; Fan X.; Schreck K.; Matsui W.; Piccirillo S.; Vescovi A.L.; DiMeco F.; Olivi A.; Eberhart C.G.","Cyclopamine-mediated Hedgehog pathway inhibition depletes stem-like cancer cells in glioblastoma","Brain tumors can arise following deregulation of signaling pathways normally activated during brain development and may derive from neural stem cells. Given the requirement for Hedgehog in non-neoplastic stem cells, we investigated whether Hedgehog blockade could target the stem-like population in glioblastoma multiforme (GBM). We found that Gli1, a key Hedgehog pathway target, was highly expressed in 5 of 19 primary GBM and in 4 of 7 GBM cell lines. Shh ligand was expressed in some primary tumors, and in GBM-derived neurospheres, suggesting a potential mechanism for pathway activation. Hedgehog pathway blockade by cyclopamine caused a 40%-60% reduction in growth of adherent glioma lines highly expressing Gli1 but not in those lacking evidence of pathway activity. When GBM-derived neurospheres were treated with cyclopamine and then dissociated and seeded in media lacking the inhibitor, no new neurospheres formed, suggesting that the clonogenic cancer stem cells had been depleted. Consistent with this hypothesis, the stem-like fraction in gliomas marked by both aldehyde dehydrogenase activity and Hoechst dye excretion (side population) was significantly reduced or eliminated by cyclopamine. In contrast, we found that radiation treatment of our GBM neurospheres increased the percentage of these stemlike cells, suggesting that this standard therapy preferentially targets better-differentiated neoplastic cells. Most importantly, viable GBM cells injected intracranially following Hedgehog blockade were no longer able to form tumors in athymic mice, indicating that a cancer stem cell population critical for ongoing growth had been removed. ©AlphaMed Press."
"493","Riege D.A.; Del Moral R.","Differential tree colonization of old fields in a temperate rain forest","Most old fields in the Queets Valley of Olympic National Park, USA, remain dominated by exotic herbs 60 y after abandonment although the fields are surrounded by temperate rain forest. However, areas of some fields have been invaded by Picea sitchensis, one of three dominant forest species (with Alnus rubra and Tsuga heterophylla). This provided an opportunity to examine local variation of factors (competition, facilitation, cervid herbivory, soils) that influence tree colonization within a set of old fields, an approach rare in previous studies. Picea sapling invasion of field edges was negatively correlated with percent cover of Agrostis gigantea and positively correlated with Anthoxanthum odoratum. Potential indicators of competition (sod thickness, thatch thickness, percent ground cover) were correlated with Agrostis cover. Picea edge invasion was also correlated with soil organic matter. In experiments, seedlings of Picea and Tsuga emerged as readily in Agrostis as in Anthoxanthum or Pteridium aquilinum, but suffered higher mortality in Agrostis. Experimental seedling establishment was low and required reduction of competing vegetation. In experiments with transplanted seedlings, cervid herbivory suppressed growth of Tsuga and Alnus, but not Picea. Growth of Picea seedlings was facilitated by Pteridium. Differential tree colonization of the fields resulted from: (1) differential competition by invaded cover types against seedling establishment, (2) selective herbivory on tree species of established seedlings and (3) facilitation by fern cover of seedlings of an unbrowsed species."
"494","Critchley C.N.R.; Fowbert J.A.; Sherwood A.J.","The effects of annual cultivation on plant community composition of uncropped arable field boundary strips","Uncropped, cultivated field boundary strips have been advocated for conserving annual, arable plant communities. Field experiments were set up at three sites on light or chalky soils to test different sequences over a 3-year period of cultivation timing (September or March) and depth (deep or shallow), in replicated field margin plots. Four hypotheses were tested: (1) plant communities with a large component of annuals and dicotyledons are maintained over a 3-year period, (2) species whose germination period coincides with the timing of cultivation are favoured, (3) species with short- or long-lived seeds are favoured, respectively, by shallow or deep cultivation and (4) species composition is affected by the cultivations applied in both the current and previous year. The main components of the vegetation were annuals and dicotyledons. Monocotyledon cover increased from ca. 1-10% to 30% by year 3; the number of monocotyledon species also increased. Cover and number of perennial species increased at two sites. Annuals and dicotyledons showed varying trends between sites. The increase in monocotyledon species numbers was always greatest after shallow cultivations and perennials always increased irrespective of depth. Obligate autumn germinators tended to increase after September cultivations and spring germinators after March cultivations at two sites. A seedbank persistence index declined more after shallow than deep cultivations at two sites. Timing and depth of the most recent cultivation had the strongest effect on species composition. There was also a small residual effect of timing or depth from the previous cultivation. The strong plant community response to each cultivation episode will enable farmers to enhance spatial and temporal species diversity simply by varying the cultivation timing and depth between sites in a given year and over time at the same site. However, continued increase of monocotyledons and perennials over longer periods would be of concern and intervention might be necessary to control them. © 2005 Elsevier B.V. All rights reserved."
"495","Bell J.R.; Johnson P.J.; Hambler C.; Haughton A.J.; Smith H.; Feber R.E.; Tattersall F.H.; Hart B.H.; Manley W.; Macdonald D.W.","Manipulating the abundance of Lepthyphantes tenuis (Araneae: Linyphiidae) by field margin management","Populations of the linyphiid spider Lepthyphantes tenuis were sampled in field margins in May, July and September in 1990-1991 and 1995-1996. Field margins were subjected to 10 grassland management regimes, which included the effects of spraying the herbicide glyphosate, cutting, leaving vegetation in situ after the cut, sowing and a control. These treatments were randomised within six complete blocks at the University of Oxford's farm at Wytham. Cutting vegetation had an immediate effect on number of L. tenuis in both spring and summer. Cutting margins in summer had a more persistent effect on populations of L. tenuis than did cutting margins in spring. The effect of cutting was not mitigated by leaving cut vegetation in situ, but no cutting ensured higher number of L. tenuis in margins, an indication that height and structural complexity of grassland vegetation were important in determining population size. Significantly fewer spiders were found in July and September plots which had been sprayed with herbicide in late June/early July. However, spider numbers were not affected by glyphosate application when samples were taken nearly a year later. Sowing a wildflower seed mixture had no significant effects on number of this generalist predator although other invertebrate groups did benefit. Field margins provided an excellent source habitat for L. tenuis. Habitats that border crop fields acted as a refugia for many other beneficial invertebrates and should be retained as an important component of the agricultural landscape. © 2002 Elsevier Science B.V. All rights reserved."
"496","Komatsu H.; Ueda T.; Fujiwara M.; Kakegawa H.; Suenaga Y.","Study on the preservation of zostera marina beds behind detached breakwater","Recently, fishery products have been decreased due to disappearance of Zostera beds and aggravation of water quality. The Zostera marina in Seagrass, is especially important for marine resources as spawning and nursery grounds. In Japan, although a number of Zostera beds developments have been conducted as political projects. There are few appropriate methods to enroot Zostera beds. Therefore, it is necessary to specify the preserving condition of Zostera beds. In Tsuda bay located at eastern part of the Seto Inland Sea, planted Zostera beds have been preserved behind the detached breakwater for over ten years. In this study, we evaluate the transfer mechanism of Zostera seeds from the Zostera beds by applying conditions such as sinking velocity of seeds and tidal current around the detached breakwater into three-dimensional hydrodynamical models. As a result, we examined the appropriate area and new construction method of detached breakwaters for preservation of Zostera beds. © 34th IAHR Congress 2011. All rights reserved."
"497","Rostás M.; Turlings T.C.J.","Induction of systemic acquired resistance in Zea mays also enhances the plant's attractiveness to parasitoids","Plants under attack by caterpillars emit volatile compounds that attract the herbivore's natural enemies. In maize, the caterpillar-induced production of volatiles involves the phytohormone jasmonic acid (JA). In contrast, pathogen attack usually up-regulates the salicylic acid (SA)-pathway and results in systemic acquired resistance (SAR) against plant diseases. Activation of the SA-pathway has often been found to repress JA-dependent direct defenses, but little is known about the effects of SAR induction on indirect defenses such as volatile emission and parasitoid attraction. We examined if induction of SAR in maize, by chemical elicitation with the SA-mimic benzo-(1,2,3)-thiadiazole-7-carbothioic acid S-methyl ester (BTH), attenuates the emission of volatiles induced by Spodoptera littoralis or exogenously applied JA. In addition, we determined how these treatments affected the attractiveness of the plants to the parasitoid Microplitis rufiventris in a six-arm-olfactometer. BTH treatment alone resulted in significant systemic resistance of maize seedlings against the pathogen Setosphaeria turcica, but had no detectable effect on volatile emissions. Induction of SAR significantly reduced the emission rates of two compounds (indole and (E)-β-caryophyllene) in JA-treated plants, whereas no such negative cross-talk was found in caterpillar-damaged plants. Surprisingly, however, BTH treatment prior to caterpillar-feeding made the plants far more attractive to the parasitoid than plants that were only damaged by the herbivore. Control experiments showed that this response was due to plant-mediated effects rather than attractiveness of BTH itself. We conclude that in the studied system, plant protection by SAR activation is compatible with and can even enhance indirect defense against herbivores. © 2008 Elsevier Inc. All rights reserved."
"498","Pastor M.; García-Vila M.; Soriano M.A.; Vega V.; Fereres E.","Productivity of olive orchards in response to tree density","Tree density in newly planted olive orchards has been increasing steadily as part of the intensification of olive oil production. Because of the importance that harvest costs have on the profitability of this crop, the mechanisation of harvesting operations has been an important goal. Hedgerow plantations at very high densities have been proposed as a means of reducing harvest costs by using an over-the-tree harvester. We conducted an 8-year experiment in Cordoba, Southern Spain, to evaluate the performance of olive orchards at four planting densities that included: a) the conventional density under irrigated conditions of 204 trees ha1 (7 m X 7 m; Dl); b) 408 trees ha1 (7 m X× 3.5 m; D2); 816 trees ha1 (3.5 m X× 3.5 m; D3); and, almost 1,904 trees ha1 (3.5 m X× 1.5 m; D4), the recommended density for the hedgerow system. Yields for the first 3 years of production were highest in D4, reaching almost 201 fruit ha1 in year-3. Thereafter, the need for topping the D4 canopy to 2.5 m, to adapt it to the harvester, reduced D4 yields drastically. The relationships between intercepted radiation, vegetative growth, and reproductive development at the branch level, were explored in D4 canopies in 2005 to understand the effect of shading on yield-determining processes. At the end of the sixth producing year, the cumulative fruit production of D4 was 60,096 kg ha1, while the yields of Dl, D2, and D3 were 32,513; 60,125 and 76,149 kg ha1, respectively. Fruit oil content in D4 was less than in all the other densities, and cumulative oil yields for the first six producing years were 6,829; 12,853; 14,973 and 10,113 kg ha1 for Dl, D2, D3 and D4, respectively. It is concluded that the hedgerow system, in its current form and management, is less productive and probably less sustainable than orchards planted at densities such as that of D2."
"499","Gyasi-Agyei Y.; Sibley J.; Ashwath N.","Quantitative evaluation of strategies for erosion control on a railway embankment batter","Strategies for erosion control on a railway embankment batter (side slope) are quantitatively evaluated in this paper. The strategies were centered on control ('do nothing' treatment), grass seeding, gypsum application, jute mat (an erosion control blanket) placement and planting hedgerows of Monto vetiver grass. Rainfall and runoff were monitored at 1 min intervals on 10 m wide embankment batter plots during 1998 and 1999. Total bedload and suspended sediment eroded from the plots were also measured but only for a group of storm events within sampling intervals. It has been demonstrated that vetiver grass is not cost-effective in controlling erosion on railway batters within Central Queensland region. Seeding alone could cause 60% reduction in the erosion rate compared with the control treatment. Applying gypsum to the calcium-deficient soil before seeding yielded an additional 25% reduction in the erosion rate. This is the result, primarily, of 100% grass cover establishment within seven months of sowing. Therefore, for railway embankment batter erosion control, the emphasis needs to be on rapid establishment of 100% grass cover. For rapid establishment of grass cover, irrigation is necessary during the initial stages of growth as the rainfall is unpredictable and the potential evaporation exceeds rainfall in the study region. The risk of seeds and fertilizers being washed out by short-duration and high-intensity rainfall events during the establishment phase may be reduced by the use of erosion control blankets on sections of the batters. Accidental burning of grasses on some plots caused serious erosion problems, resulting in very slow recovery of grass growth. It is therefore recommended that controlled burning of grasses on railway batters should be avoided to protect batters from being exposed to severe erosion. Copyright © 2001 John Wiley and Sons, Ltd."
"500","Jefferson R.G.","Biological Flora of the British Isles: Mercurialis perennis L.","1. This account reviews information on all aspects of the biology of Mercurialis perennis that are relevant to understanding its ecological characteristics and behaviour. The main topics are presented within the standard framework of the Biological Flora of the British Isles: distribution, habitat, communities, responses to biotic factors, responses to environment, structure and physiology, phenology, floral and seed characters, herbivores and disease, history and conservation. 2. Mercurialis perennis is a dioecious, clonal, perennial forb of woodland, hedgerows, limestone pavement, screes and tall-herb communities. It is very tolerant of low light; it can also grow in unshaded conditions, although higher light flux densities result in lower shoot biomass. It is Eurocaucasic, occurring throughout temperate areas of Europe as far east as the Russian border. 3. Mercurialis perennis occurs on a wide variety of soil types over a pH range from 4.3 to 8.5, although it is most abundant on more base-rich clay or loam soils with a low organic content. It seldom occurs on peat or very sandy soils. It can grow in soils with low availability of macronutrients but it responds positively to nutrient addition from atmospheric or agricultural sources. It is intolerant of waterlogging, mainly because of poor aerenchyma development; its limited capacity to oxygenate the root environment can lead to ferrous ion toxicity. The resulting superficial root development on heavy soils may confer drought susceptibility in summer. 4. Mercurialis perennis is predominantly wind-pollinated. Ants are the main dispersal agents and the seed bears an elaiosome which offers them a lipid-rich reward. Establishment from seed is uncommon and vegetative propagation is the main means of expansion, often leading to dense clonal stands of aerial shoots. 5. Mercurialis perennis has been described as a stress-tolerant competitor. The persistence of its clones and slow dispersal have led to it being regarded an as indicator of ancient, semi-natural woodland. © 2008 The Author."
"501","Hoffman M.T.","Functional dioecy in Echinocereus coccineus (Cactaceae): breeding system, sex ratios, and geographic range of floral dimorphism","The breeding system of the hedgehog cactus was studied at two sites in the Chihuahuan Desert, New Mexico. Two distinct flower types, restricted to separate plants, were observed. One was hermaphroditic and the other male-sterile. Hand pollinations and field observations showed them to be functionally male and functionally female, respectively. The main pollinators are probably two species of halictid bee. Sex ratios based on the number of plants and flowers at the two sites did not differ significantly from 1:1. Significant differences in fruit set existed between functional female plants from the two sites. The floral dimorphism described here appears confined to E and NW populations, at the periphery of the range of E. coccineus. -from Author"
"502","Sweetingham M.W.","Fungi associated with root and hypocotyl diseases of seedling lupins in Western Australia","Pleiochaeta setosa, Pythium irregulare, Fusarium spp. and Rhizoctonia spp. were frequently isolated from root lesions on lupin seedlings growing at 18 locations in the temperate south-west of Western Australia. P. setosa was isolated from all 13 sites where lupins had previously been grown (average isolation frequency 90%) but from none of the 5 sites with no lupin history. P. setosa was pathogenic in pot experiments using colonized millet or conidia as inoculum. Certain isolates of P. irregulare and Rhizoctonia spp. were pathogenic, but all Fusarium isolates appeared very weak or non-pathogenic. In a fungicide drench field experiment Rovral® reduced the isolation of P, setosa from roots by 97% and reduced root rot by 42%, providing complementary evidence for the importance of P. setosa as a root pathogen in Western Australia. Rhizoctonia solani was isolated from characteristic reddish-brown hypocotyl lesions and reproduced these symptoms in pathogenicity tests. © 1989 CSIRO. All rights reserved."
"503","Schuller D.; Brunken-Winkler H.; Busch P.; Förster M.; Janiesch P.; Lemm R.V.; Niedringhaus R.; Strasser H.","Sustainable land use in an agriculturally misused landscape in northwest Germany through ecotechnical restoration by a 'Patch-Network-Concept'","The development of a method of sustainable land use balanced with an ecosystem stability parallel to intensive cultivation was the aim of a restoration project in northwest Germany. The results of a substantial experiment in landscape ecology, conducted on a 1000-ha area in the past decade, demonstrate that small-sized, unused patches and linear structures connecting them are important parts of a protective concept for nature conservation. Thus, a restoration of semi-natural water courses with temporarily inundated floodplains, and other linear landscape structures, such as dam hedges, have a variety of functions, not only as paths of migration, habitats and protection against substance transports, but also as sites of active elimination of a nutrient surplus and other substances. Buried ecological potential, in the form of seeds of past communities, regenerates as soon as barriers to adequate survival have been removed. Restoration, creating and connecting a variety of smaller ecosystems within a landscape not only will be an important contribution to stabilizing floristic and faunistic assemblages and to the elimination of a nutrient surplus, but will result in significant improvements to ecosystem functioning of nearby intensively cultivated landscapes. However, an unalterable precondition for sustainable land-use must be the adjustment of cultivation to the carrying capacity of the land. (C) 2000 Elsevier Science B.V."
"504","Oram R.N.","Selection for higher seed yield in the presence of the deleterious low alkaloid allele iucundus in lupinus angustifolius L.","The recessive allele at the iucundus locus (iuc), which reduces the alkaloid content of the seeds of narrow-leafed lupins sufficiently to render them palatable and non-toxic to monogastric animals, also reduces seed yield by 30% on fertile soils in south-eastern Australia. The reduction was relatively constant in each of 20 trials conducted at one or both of two sites in each of 10 years. Yield was not affected by recessivity at the leucospermus flower and testa colour locus, nor by the interaction between these two loci. Comparisons between largely isogenic genotypes indicated that the quinolizidine alkaloids in wild type lupin plants enable them to produce more seeds than low alkaloid plants under many deleterious environmental conditions, including hot dry conditions during seed development, frosts during the early flowering period, drought during the pre- and post-flowering phases and Fusarium root rot attack during winter. High alkaloid plants also were found to be less affected by the brown leaf spot fungus, Pleiochaeta setosa (Kirchn.) Hughes, and were higher yielding on an acid soil containing toxic levels of available manganese and aluminium. If the alkaloids have many protective and yield-promoting functions, alternative low alkaloid alleles at the iuc or other loci would not improve yields. Supporting this hypothesis is the observation that two newly-induced low alkaloid mutations, both allelic with iuc, were low yielding. Nevertheless, yield improvement has been achieved in iuc homozygotes. It is suggested that this results, at least in part, from the accumulation of alternative genetic protective systems. © 1983."
"505","Tscharntke T.; Gathmann A.; Steffan-Dewenter I.","Bioindication using trap-nesting bees and wasps and their natural enemies: Community structure and interactions","1. Results from four field studies show that communities of trap-nesting bees and wasps and their natural enemies are promising bioindicators for ecological change or habitat quality. These small and easy-to-handle communities can be analysed with respect to (i) species richness and related parameters, and (ii) ecological functions or interactions. The communities comprise Hymenoptera (Apidae, Sphecidae, Eumenidae, Pompilidae) and natural enemies belonging to many insect taxa. Traps consisted of 150-200, 15-20-cm long, reed internodes, put into tins or plastic tubes of 13-15 cm diameter; wooden posts with 2-10 of such reed-filled tins were exposed in the target habitat. 2. Species richness and abundance of bees (but not wasps) were closely related to plant species richness of the habitat, a measure of the bees' food resource. However, availability of nest sites of above-ground nesting species was equally important: meadows with old trees supported greater populations than meadows without trees. A threefold increase in exposed traps resulted in a twofold increase in species. 3. The sensitivity of this bioindicator system profits from the fact that evaluations: rely not only on presence/absence data, descriptive population attributes or diversity indices, but also on interactions or ecological functions. Monitoring ecological responses or multitrophic interactions, and their relationship to species diversity, is rarely done but much needed. Ecological functions include (i) the percentage mortality of trap-nesting bees and wasps due to parasitoids and predators, which was correlated with the species richness of these natural enemies; (ii) seed set of allogamous plants due to successful pollination by trap-nesting bees; and (iii) biological control by the predacious wasps. 4. With increasing isolation of fragmented habitats (when traps were exposed in a cleared agricultural landscape), both species richness of natural enemies and percentage mortality (parasitism and predation) declined significantly. In a comparison of habitat types (grasslands and field margins), species richness of the trap-nest community correlated with plant diversity, but percentage mortality, due to parasitism and predation, with field age only. The threshold distance to the nearest habitat was 106-530m for a 10-50% decrease in mean mortality, and the mortality increased greatly in habitats that were older than 5 years. Accordingly, these studies emphasize the significance of a continuum of old habitat patches for the augmentation of natural enemies. 5. Exposure of standardized traps is an experimental approach with a small, interacting and reproducing community that can be easily characterized by simple parameters. Taxonomy and biology are well known, and quick evaluations can be done using the close correlation between the number of occupied traps and species richness. Species richness of trap-nesting bees and wasps was closely correlated with that sampled by sweep nets. Further criteria of indicator taxa that apply to this system are discussed in the text."
"506","Marrs R.H.; Frost A.J.","A microcosm approach to the detection of the effects of herbicide spray drift in plant communities","It is often difficult to measure and predict the impacts of toxic chemicals, such as herbicides, on natural communities. This is especially true under conditions of spray drift when the amount received by the organisms downwind from the sprayer may be at sub-lethal doses. Laboratory experiments are either artificial, or have not been generally carried out over long enough time periods, to be realistic. Field experiments are often difficult because of the high variability inherent in natural populations. Here an intermediate microcosm approach was used, where standardized artificial communities (eight dicotyledons with and without a grass) were tested. The artifical communities included species typical of British woodland margins, hedgerows and field margins; communities with a high conservation interest, yet potentially under threat from spray drift. The microcosms were placed downwind of a sprayer and exposed to one of the following herbicides: glyphosate, mecoprop and MCPA. This approach ensures that the communities were standardized at the start and have been exposed to realistic doses of herbicide. The experiments reported here were carried out for at least three years with exposures to herbicides repeated each year. The effects of differential herbicide exposure downwind of the sprayer were measured on species yield, flowering performance, seed production, seed viability and invasion by new species. Responses were extremely variable, but all species showed some effects in some years. Some patterns emerged. For example, one group of species appeared to be more successful near to the sprayer. This was particularly true of the grass when exposed to MCPA and mecoprop. The performance of most species was reduced under the sprayer, and there was a general recovery with increasing distance downwind. A few species showed increased performance in the intermediate downwind zone (2-4 m) and this may be due to a hormonal effect on growth processes, or an effect of reduced interference from other community members. Generally, there were few effects on seed production or seed viability. An important result was that most effects were confined within an 8 m zone, as there were few significant differences between plants exposed at 8 m and those untreated. Although damaging effects were found in the immediate downwind zone from the sprayer, the restriction of effects to 8 m suggests that a buffer zone of this size would be adequate to protect sensitive habitats from most deleterious impacts on community processes."
"507","Chen Y.-S.; Geusic J.E.; Smith J.L.","Characterization of Magnetic Bubble Generators","Two types of magnetic bubble generators suit- able for a field-access bubble memory have been tested at 1.00 kHz bit rate at in-plane rotating fields above 15 Oe. The bias field margins of the generators at 30 Oe rotating field are equal to or greater than those of loop propagation. Both designs are based on the principle of stretching and cutting seed bubbles circulating around a Permalloy disk. Functions of stretching, cutting and transferring in the generator sequence are accomplished either with Permalloy elements or pulsed current conductors. The operating conditions of the generators in terms of current pulse amplitudes, widths and phase angles are presented. Among the two designs, namely Permalloy-stretch and conductor-stretch generators, the latter has a wider phase-angle margin. Copyright © 1974 by The Institute of Electrical and Electronics Engineers, Inc."
"508","Ritchie J.C.; Kemper W.D.; Englert J.M.","Narrow stiff grass hedges for erosion control","Concentrated flow erosion is a major concern in agricultural areas around the world. Many methods have been used to reduce or slow soil loss from areas of concentrated flow erosion. Narrow, stiff grass hedges have been used to slow runoff and reduce soil loss caused by concentrated flow erosion in many countries. However, few quantitative data are available on the effectiveness of these hedges. This study was developed to study the effectiveness of narrow, stiff grass hedges for reducing soil loss from agricultural fields. Miscanthus (Miscanthus sinensis Andress) and eastern gamagrass (Tripsacum dactyloides L.) were used to establish stiff grass hedges on the contour across concentrated flow erosion areas in agricultural fields. Miscanthus hedges were established in 1991 and 1992 using transplants. Eastern gamagrass hedges, used to supplement the miscanthus hedges, were established in 1994 from seed. The miscanthus grew rapidly and formed dense hedges within two years that slowed runoff. Comparison of land survey measurements made in 1991 and 1995 found 8 to 15 cm of sediment deposition above miscanthus hedges. Deposition patterns were related to the original topography with low areas having the greatest deposition. Crop yields were reduced in the two rows closest to the hedge in two of three years. This study found that stiff grass hedges were an alternative conservation practice for reducing soil loss and dispersing runoff from areas of concentrated flow erosion in agricultural fields."
